firm_id,month,nace_code,region_code,turnover
F01225,2023-04-01,H49,R01,11893.67
F01225,2023-05-01,H49,R01,22826.23
F01225,2023-06-01,H49,R01,44435.56
F01225,2023-07-01,H49,R01,24977.6
F01225,2023-08-01,H49,R01,217224.58
F01225,2023-09-01,H49,R01,66050.11
F01225,2023-10-01,H49,R01,113943.67
F01225,2023-11-01,H49,R01,64583.38
F01225,2023-12-01,H49,R01,16351.81
F01226,2023-01-01,I55,R03,108589.42
F01226,2023-02-01,I55,R03,9144.04
F01226,2023-03-01,I55,R03,58547.93
F01226,2023-04-01,I55,R03,43778.22
F01226,2023-05-01,I55,R03,23166.97
F01226,2023-06-01,I55,R03,62035.4
F01226,2023-07-01,I55,R03,18784.94
F01226,2023-08-01,I55,R03,43719.08
F01226,2023-09-01,I55,R03,22673.29
F01226,2023-10-01,I55,R03,58719.61
F01226,2023-11-01,I55,R03,15300.32
F01226,2023-12-01,I55,R03,12761.73
F01227,2023-01-01,C10,R01,83181.25
F01227,2023-02-01,C10,R01,54607.92
F01227,2023-03-01,C10,R01,11495.84
F01227,2023-04-01,C10,R01,50152.9
F01227,2023-05-01,C10,R01,NA
F01227,2023-06-01,C10,R01,36190.78
F01227,2023-07-01,C10,R01,16624.18
F01227,2023-08-01,C10,R01,8994.58
F01227,2023-09-01,C10,R01,21792.98
F01227,2023-10-01,C10,R01,12867.94
F01227,2023-11-01,C10,R01,89335.94
F01227,2023-12-01,C10,R01,35838.98
F01228,2023-01-01,C10,R05,35206.93
F01228,2023-02-01,C10,R05,30930.85
F01228,2023-03-01,C10,R05,8293.32
F01228,2023-04-01,C10,R05,61057.82
F01228,2023-05-01,C10,R05,36180.23
F01228,2023-06-01,C10,R05,50283.48
F01228,2023-07-01,C10,R05,78757.91
F01228,2023-08-01,C10,R05,24146.05
F01228,2023-09-01,C10,R05,17010.7
F01228,2023-10-01,C10,R05,200609.37
F01228,2023-11-01,C10,R05,25475.97
F01228,2023-12-01,C10,R05,27177.56
F01229,2023-01-01,I56,R09,25760.88
F01229,2023-02-01,I56,R09,43002.21
F01229,2023-03-01,I56,R09,11460.13
F01229,2023-04-01,I56,R09,24659.48
F01229,2023-05-01,I56,R09,22789.4
F01229,2023-06-01,I56,R09,47547.61
F01229,2023-07-01,I56,R09,11714.08
F01229,2023-08-01,I56,R09,59332.84
F01229,2023-09-01,I56,R09,24522.25
F01229,2023-10-01,I56,R09,6077.16
F01229,2023-11-01,I56,R09,68076.14
F01229,2023-12-01,I56,R09,31336.3
F01230,2023-01-01,G47,R02,29324.24
F01230,2023-02-01,G47,R02,28711.71
F01230,2023-03-01,G47,R02,42182.56
F01230,2023-04-01,G47,R02,51830.21
F01230,2023-05-01,G47,R02,69111.47
F01230,2023-06-01,G47,R02,131935.56
F01230,2023-07-01,G47,R02,54786.77
F01230,2023-08-01,G47,R02,111975.94
F01230,2023-09-01,G47,R02,13785.38
F01230,2023-10-01,G47,R02,23240.1
F01230,2023-11-01,G47,R02,25549.34
F01230,2023-12-01,G47,R02,69130.28
F01231,2023-01-01,I56,R10,47375.11
F01231,2023-02-01,I56,R10,81035.99
F01231,2023-03-01,I56,R10,7530.1
F01231,2023-04-01,I56,R10,23062.37
F01231,2023-05-01,I56,R10,57000.14
F01231,2023-06-01,I56,R10,57696.05
F01231,2023-07-01,I56,R10,36449.94
F01231,2023-08-01,I56,R10,29793.07
F01231,2023-09-01,I56,R10,35037
F01231,2023-10-01,I56,R10,52214.08
F01231,2023-11-01,I56,R10,20133.7
F01231,2023-12-01,I56,R10,71369.09
F01232,2023-01-01,C29,R10,41286.21
F01232,2023-02-01,C29,R10,103866.11
F01232,2023-03-01,C29,R10,66682.29
F01232,2023-04-01,C29,R10,64902.25
F01232,2023-05-01,C29,R10,6676.85
F01232,2023-06-01,C29,R10,28312.37
F01232,2023-07-01,C29,R10,22687.8
F01232,2023-08-01,C29,R10,62517.88
F01232,2023-09-01,C29,R10,213823.67
F01232,2023-10-01,C29,R10,7722.54
F01232,2023-11-01,C29,R10,15875.22
F01232,2023-12-01,C29,R10,5917.31
F01233,2023-01-01,C10,R07,27846.92
F01233,2023-02-01,C10,R07,46697.55
F01233,2023-03-01,C10,R07,33190.79
F01233,2023-04-01,C10,R07,76470.21
F01233,2023-05-01,C10,R07,9549.54
F01233,2023-06-01,C10,R07,56340.95
F01233,2023-07-01,C10,R07,20267.16
F01233,2023-08-01,C10,R07,31096.44
F01233,2023-09-01,C10,R07,59697.8
F01233,2023-10-01,C10,R07,39629.8
F01233,2023-11-01,C10,R07,46846.09
F01233,2023-12-01,C10,R07,12524.72
F01234,2023-01-01,C29,R09,32864.94
F01234,2023-02-01,C29,R09,NA
F01234,2023-03-01,C29,R09,43355.8
F01234,2023-04-01,C29,R09,48891.87
F01234,2023-05-01,C29,R09,86202.06
F01234,2023-06-01,C29,R09,12533.61
F01234,2023-07-01,C29,R09,87279.57
F01234,2023-08-01,C29,R09,26366.69
F01234,2023-09-01,C29,R09,14692.07
F01234,2023-10-01,C29,R09,49570.45
F01234,2023-11-01,C29,R09,116955.29
F01234,2023-12-01,C29,R09,170510.22
F01235,2023-01-01,G47,R02,74549.15
F01235,2023-02-01,G47,R02,35663.06
F01235,2023-03-01,G47,R02,18837.35
F01235,2023-04-01,G47,R02,132067.97
F01235,2023-05-01,G47,R02,29447.81
F01235,2023-06-01,G47,R02,34746.89
F01235,2023-07-01,G47,R02,29003.86
F01235,2023-08-01,G47,R02,18232.64
F01235,2023-09-01,G47,R02,5987.7
F01235,2023-10-01,G47,R02,27561.14
F01235,2023-11-01,G47,R02,81172.67
F01235,2023-12-01,G47,R02,11145.28
F01236,2023-01-01,I56,R10,129186.64
F01236,2023-02-01,I56,R10,41374.31
F01236,2023-03-01,I56,R10,36605.39
F01236,2023-04-01,I56,R10,72993.09
F01236,2023-05-01,I56,R10,16877.17
F01236,2023-06-01,I56,R10,33656.15
F01236,2023-07-01,I56,R10,26214.62
F01236,2023-08-01,I56,R10,137946.48
F01236,2023-09-01,I56,R10,15510.78
F01236,2023-10-01,I56,R10,21967.84
F01236,2023-11-01,I56,R10,148957.98
F01236,2023-12-01,I56,R10,28793.3
F01237,2023-01-01,C10,R02,27199.61
F01237,2023-02-01,C10,R02,26385.92
F01237,2023-03-01,C10,R02,29056.39
F01237,2023-04-01,C10,R02,20827.95
F01237,2023-05-01,C10,R02,16135.25
F01237,2023-06-01,C10,R02,32170.32
F01237,2023-07-01,C10,R02,46637.42
F01237,2023-08-01,C10,R02,51469.61
F01237,2023-09-01,C10,R02,141061.7
F01237,2023-10-01,C10,R02,33406.01
F01237,2023-11-01,C10,R02,54595.42
F01237,2023-12-01,C10,R02,24180.23
F01238,2023-01-01,C10,R01,42452.28
F01238,2023-02-01,C10,R01,27574.68
F01238,2023-03-01,C10,R01,20997.27
F01238,2023-04-01,C10,R01,42853.79
F01238,2023-05-01,C10,R01,94527.46
F01238,2023-06-01,C10,R01,80108.57
F01238,2023-07-01,C10,R01,21467.97
F01238,2023-08-01,C10,R01,103159.51
F01238,2023-09-01,C10,R01,12214.45
F01238,2023-10-01,C10,R01,16242.37
F01238,2023-11-01,C10,R01,39975.66
F01238,2023-12-01,C10,R01,247604.29
F01239,2023-01-01,H49,R06,32527.81
F01239,2023-02-01,H49,R06,64245.65
F01239,2023-03-01,H49,R06,20165.92
F01239,2023-04-01,H49,R06,15965.29
F01239,2023-05-01,H49,R06,27779.25
F01239,2023-06-01,H49,R06,21345.7
F01239,2023-07-01,H49,R06,29917.25
F01239,2023-08-01,H49,R06,102566.52
F01239,2023-09-01,H49,R06,19961.31
F01239,2023-10-01,H49,R06,34516.75
F01239,2023-11-01,H49,R06,16850.52
F01239,2023-12-01,H49,R06,51076.98
F01240,2023-01-01,I55,R04,35682.61
F01240,2023-02-01,I55,R04,20753.1
F01240,2023-03-01,I55,R04,6954.35
F01240,2023-04-01,I55,R04,43312.91
F01240,2023-05-01,I55,R04,30856.72
F01240,2023-06-01,I55,R04,24690.55
F01240,2023-07-01,I55,R04,8449.06
F01240,2023-08-01,I55,R04,75467.9
F01240,2023-09-01,I55,R04,19256.2
F01240,2023-10-01,I55,R04,10190.58
F01240,2023-11-01,I55,R04,75636.65
F01240,2023-12-01,I55,R04,40315.54
F01241,2023-01-01,I56,R04,11765.03
F01241,2023-02-01,I56,R04,69717.19
F01241,2023-03-01,I56,R04,29350.83
F01241,2023-04-01,I56,R04,97114.4
F01241,2023-05-01,I56,R04,22062.26
F01241,2023-06-01,I56,R04,35783.84
F01241,2023-07-01,I56,R04,30845.63
F01241,2023-08-01,I56,R04,53907.07
F01241,2023-09-01,I56,R04,40398.31
F01241,2023-10-01,I56,R04,17561.01
F01241,2023-11-01,I56,R04,38746.57
F01241,2023-12-01,I56,R04,22516.38
F01242,2023-01-01,I56,R02,22460.81
F01242,2023-02-01,I56,R02,44692.85
F01242,2023-03-01,I56,R02,25119.78
F01242,2023-04-01,I56,R02,20315.11
F01242,2023-05-01,I56,R02,28254.91
F01242,2023-06-01,I56,R02,124194.71
F01242,2023-07-01,I56,R02,34725.9
F01242,2023-08-01,I56,R02,33435.38
F01242,2023-09-01,I56,R02,38684.32
F01242,2023-10-01,I56,R02,29170.48
F01242,2023-11-01,I56,R02,99949.57
F01242,2023-12-01,I56,R02,34882.88
F01243,2023-01-01,G47,R10,29841.29
F01243,2023-02-01,G47,R10,9927.45
F01243,2023-03-01,G47,R10,21173.26
F01243,2023-04-01,G47,R10,73197.16
F01243,2023-05-01,G47,R10,38140.95
F01243,2023-06-01,G47,R10,10629.8
F01243,2023-07-01,G47,R10,113597.1
F01243,2023-08-01,G47,R10,141918.56
F01243,2023-09-01,G47,R10,69342.64
F01243,2023-10-01,G47,R10,40536.67
F01243,2023-11-01,G47,R10,84373.86
F01243,2023-12-01,G47,R10,10517.67
F01244,2023-01-01,I56,R07,38358.6
F01244,2023-02-01,I56,R07,38471.15
F01244,2023-03-01,I56,R07,25667.28
F01244,2023-04-01,I56,R07,73263.51
F01244,2023-05-01,I56,R07,88036.99
F01244,2023-06-01,I56,R07,18427.82
F01244,2023-07-01,I56,R07,NA
F01244,2023-08-01,I56,R07,18559.64
F01244,2023-09-01,I56,R07,8764.92
F01244,2023-10-01,I56,R07,36566.95
F01244,2023-11-01,I56,R07,67679.02
F01244,2023-12-01,I56,R07,29408.7
F01245,2023-01-01,I56,R09,43240.17
F01245,2023-02-01,I56,R09,47907.22
F01245,2023-03-01,I56,R09,NA
F01245,2023-04-01,I56,R09,59841.49
F01245,2023-05-01,I56,R09,260456.56
F01245,2023-06-01,I56,R09,41505.83
F01245,2023-07-01,I56,R09,93583.55
F01245,2023-08-01,I56,R09,110568.36
F01245,2023-09-01,I56,R09,53776.71
F01245,2023-10-01,I56,R09,24736.19
F01245,2023-11-01,I56,R09,45841.68
F01245,2023-12-01,I56,R09,22112.08
F01246,2023-01-01,C29,R05,51977.6
F01246,2023-02-01,C29,R05,81458.59
F01246,2023-03-01,C29,R05,NA
F01246,2023-04-01,C29,R05,23878.75
F01246,2023-05-01,C29,R05,39425.76
F01246,2023-06-01,C29,R05,26452.34
F01246,2023-07-01,C29,R05,10341.27
F01246,2023-08-01,C29,R05,33414.76
F01246,2023-09-01,C29,R05,63400.51
F01246,2023-10-01,C29,R05,40412.14
F01246,2023-11-01,C29,R05,38159.36
F01246,2023-12-01,C29,R05,20082.96
F01247,2023-01-01,C29,R06,35801.64
F01247,2023-02-01,C29,R06,41151.81
F01247,2023-03-01,C29,R06,39775.56
F01247,2023-04-01,C29,R06,110606.27
F01247,2023-05-01,C29,R06,30542.49
F01247,2023-06-01,C29,R06,11624.58
F01247,2023-07-01,C29,R06,105176.8
F01247,2023-08-01,C29,R06,77315.31
F01247,2023-09-01,C29,R06,44703.21
F01247,2023-10-01,C29,R06,35870.41
F01247,2023-11-01,C29,R06,65754.17
F01247,2023-12-01,C29,R06,77428.85
F01248,2023-01-01,I55,R03,44998.6
F01248,2023-02-01,I55,R03,17299.6
F01248,2023-03-01,I55,R03,32724.42
F01248,2023-04-01,I55,R03,124972.7
F01248,2023-05-01,I55,R03,NA
F01248,2023-06-01,I55,R03,72306.91
F01248,2023-07-01,I55,R03,24563.19
F01248,2023-08-01,I55,R03,138727.68
F01248,2023-09-01,I55,R03,43497.24
F01248,2023-10-01,I55,R03,25834.9
F01248,2023-11-01,I55,R03,79300.8
F01248,2023-12-01,I55,R03,9254.2
F01249,2023-01-01,G47,R01,17002.21
F01249,2023-02-01,G47,R01,57631.18
F01249,2023-03-01,G47,R01,88068.14
F01249,2023-04-01,G47,R01,49609.45
F01249,2023-05-01,G47,R01,22179.19
F01249,2023-06-01,G47,R01,24227.73
F01249,2023-07-01,G47,R01,60675.88
F01249,2023-08-01,G47,R01,45594.26
F01249,2023-09-01,G47,R01,20918.02
F01249,2023-10-01,G47,R01,28955.38
F01249,2023-11-01,G47,R01,113833.51
F01249,2023-12-01,G47,R01,27484.62
F01250,2023-01-01,H49,R03,72887.87
F01250,2023-02-01,H49,R03,6307.7
F01250,2023-03-01,H49,R03,24118.69
F01250,2023-04-01,H49,R03,28263.21
F01250,2023-05-01,H49,R03,65005.42
F01250,2023-06-01,H49,R03,127191.71
F01250,2023-07-01,H49,R03,19157.41
F01250,2023-08-01,H49,R03,50073.76
F01250,2023-09-01,H49,R03,19980.81
F01250,2023-10-01,H49,R03,44879.08
F01250,2023-11-01,H49,R03,13783.52
F01250,2023-12-01,H49,R03,62127.36
F01251,2023-01-01,C10,R05,20686.86
F01251,2023-02-01,C10,R05,19978.84
F01251,2023-03-01,C10,R05,73744.11
F01251,2023-04-01,C10,R05,16884.48
F01251,2023-05-01,C10,R05,15475.4
F01251,2023-06-01,C10,R05,137861.25
F01251,2023-07-01,C10,R05,5797.13
F01251,2023-08-01,C10,R05,27890.44
F01251,2023-09-01,C10,R05,46705.98
F01251,2023-10-01,C10,R05,142955.2
F01251,2023-11-01,C10,R05,45239.31
F01251,2023-12-01,C10,R05,18459.87
F01252,2023-01-01,C29,R04,146376.96
F01252,2023-02-01,C29,R04,53648.75
F01252,2023-03-01,C29,R04,160223.92
F01252,2023-04-01,C29,R04,36749.67
F01252,2023-05-01,C29,R04,119188.12
F01252,2023-06-01,C29,R04,15112.75
F01252,2023-07-01,C29,R04,21229.63
F01252,2023-08-01,C29,R04,141507.1
F01252,2023-09-01,C29,R04,75901.42
F01252,2023-10-01,C29,R04,78790.97
F01252,2023-11-01,C29,R04,42850.11
F01252,2023-12-01,C29,R04,28598.24
F01253,2023-01-01,C10,R02,17073.87
F01253,2023-02-01,C10,R02,44990.51
F01253,2023-03-01,C10,R02,10072.92
F01253,2023-04-01,C10,R02,65034.73
F01253,2023-05-01,C10,R02,105342.11
F01253,2023-06-01,C10,R02,3677
F01253,2023-07-01,C10,R02,22358.37
F01253,2023-08-01,C10,R02,20856.04
F01253,2023-09-01,C10,R02,250338.61
F01253,2023-10-01,C10,R02,31285.97
F01253,2023-11-01,C10,R02,24181.79
F01253,2023-12-01,C10,R02,57831.54
F01254,2023-01-01,I55,R02,101559.03
F01254,2023-02-01,I55,R02,65260.46
F01254,2023-03-01,I55,R02,NA
F01254,2023-04-01,I55,R02,41928.17
F01254,2023-05-01,I55,R02,70769.64
F01254,2023-06-01,I55,R02,38699.83
F01254,2023-07-01,I55,R02,66274.59
F01254,2023-08-01,I55,R02,13804.16
F01254,2023-09-01,I55,R02,17613.02
F01254,2023-10-01,I55,R02,15095.39
F01254,2023-11-01,I55,R02,12250.02
F01254,2023-12-01,I55,R02,64293.37
F01255,2023-01-01,C29,R09,13992.71
F01255,2023-02-01,C29,R09,4464.67
F01255,2023-03-01,C29,R09,112396.64
F01255,2023-04-01,C29,R09,39603.58
F01255,2023-05-01,C29,R09,18539.33
F01255,2023-06-01,C29,R09,54017.95
F01255,2023-07-01,C29,R09,44078.22
F01255,2023-08-01,C29,R09,39333.89
F01255,2023-09-01,C29,R09,4340.66
F01255,2023-10-01,C29,R09,42706.13
F01255,2023-11-01,C29,R09,23756.13
F01255,2023-12-01,C29,R09,85117.13
F01256,2023-01-01,C29,R10,71204.64
F01256,2023-02-01,C29,R10,16191.3
F01256,2023-03-01,C29,R10,43058.05
F01256,2023-04-01,C29,R10,55178.06
F01256,2023-05-01,C29,R10,25968.6
F01256,2023-06-01,C29,R10,10499.43
F01256,2023-07-01,C29,R10,160070.64
F01256,2023-08-01,C29,R10,40081.49
F01256,2023-09-01,C29,R10,28162.03
F01256,2023-10-01,C29,R10,17082
F01256,2023-11-01,C29,R10,28483.35
F01256,2023-12-01,C29,R10,73414.04
F01257,2023-01-01,I55,R04,11692.87
F01257,2023-02-01,I55,R04,12684.57
F01257,2023-03-01,I55,R04,61221.61
F01257,2023-04-01,I55,R04,27653.33
F01257,2023-05-01,I55,R04,49543.14
F01257,2023-06-01,I55,R04,79458.41
F01257,2023-07-01,I55,R04,33375.91
F01257,2023-08-01,I55,R04,76068.42
F01257,2023-09-01,I55,R04,25889.53
F01257,2023-10-01,I55,R04,51450.84
F01257,2023-11-01,I55,R04,43521.84
F01257,2023-12-01,I55,R04,90092.29
F01258,2023-01-01,C10,R05,78513.78
F01258,2023-02-01,C10,R05,59920.32
F01258,2023-03-01,C10,R05,108187.19
F01258,2023-04-01,C10,R05,39475.45
F01258,2023-05-01,C10,R05,78402.27
F01258,2023-06-01,C10,R05,45162.3
F01258,2023-07-01,C10,R05,59786.64
F01258,2023-08-01,C10,R05,253358.06
F01258,2023-09-01,C10,R05,20457.45
F01258,2023-10-01,C10,R05,25939.2
F01258,2023-11-01,C10,R05,25801.97
F01258,2023-12-01,C10,R05,23501.4
F01259,2023-01-01,I55,R08,93418.16
F01259,2023-02-01,I55,R08,74547.52
F01259,2023-03-01,I55,R08,62783.04
F01259,2023-04-01,I55,R08,39074.47
F01259,2023-05-01,I55,R08,51294.93
F01259,2023-06-01,I55,R08,16323.83
F01259,2023-07-01,I55,R08,56490.17
F01259,2023-08-01,I55,R08,27803.87
F01259,2023-09-01,I55,R08,45682.17
F01259,2023-10-01,I55,R08,47890.59
F01259,2023-11-01,I55,R08,31606.84
F01259,2023-12-01,I55,R08,15880.73
F01260,2023-01-01,C29,R07,13496.06
F01260,2023-02-01,C29,R07,72879.44
F01260,2023-03-01,C29,R07,11411.65
F01260,2023-04-01,C29,R07,13827.91
F01260,2023-05-01,C29,R07,21714.3
F01260,2023-06-01,C29,R07,80469.4
F01260,2023-07-01,C29,R07,103730.41
F01260,2023-08-01,C29,R07,59765.56
F01260,2023-09-01,C29,R07,88484.02
F01260,2023-10-01,C29,R07,136724.33
F01260,2023-11-01,C29,R07,164655.34
F01260,2023-12-01,C29,R07,97539.67
F01261,2023-01-01,I55,R07,22780.44
F01261,2023-02-01,I55,R07,50351.92
F01261,2023-03-01,I55,R07,47023.49
F01261,2023-04-01,I55,R07,22573.47
F01261,2023-05-01,I55,R07,36958.48
F01261,2023-06-01,I55,R07,38799.47
F01261,2023-07-01,I55,R07,13710.08
F01261,2023-08-01,I55,R07,26507.69
F01261,2023-09-01,I55,R07,20471.82
F01261,2023-10-01,I55,R07,28258.22
F01261,2023-11-01,I55,R07,106633.67
F01261,2023-12-01,I55,R07,14872.78
F01262,2023-01-01,C10,R08,25298.03
F01262,2023-02-01,C10,R08,144405.78
F01262,2023-03-01,C10,R08,66108.75
F01262,2023-04-01,C10,R08,258268.24
F01262,2023-05-01,C10,R08,139235.77
F01262,2023-06-01,C10,R08,499526.74
F01262,2023-07-01,C10,R08,11101.1
F01262,2023-08-01,C10,R08,22902.53
F01262,2023-09-01,C10,R08,43670.06
F01262,2023-10-01,C10,R08,18882.07
F01262,2023-11-01,C10,R08,23247.92
F01262,2023-12-01,C10,R08,93999.6
F01263,2023-01-01,C10,R04,167958.25
F01263,2023-02-01,C10,R04,140658.01
F01263,2023-03-01,C10,R04,105186.31
F01263,2023-04-01,C10,R04,19398.64
F01263,2023-05-01,C10,R04,215661.64
F01263,2023-06-01,C10,R04,50300.48
F01263,2023-07-01,C10,R04,23402.01
F01263,2023-08-01,C10,R04,11644.41
F01263,2023-09-01,C10,R04,15903.1
F01263,2023-10-01,C10,R04,152284.73
F01263,2023-11-01,C10,R04,17914.32
F01263,2023-12-01,C10,R04,8947.37
F01264,2023-01-01,H49,R08,22624.73
F01264,2023-02-01,H49,R08,26298.59
F01264,2023-03-01,H49,R08,46245.93
F01264,2023-04-01,H49,R08,95810.63
F01264,2023-05-01,H49,R08,33379.29
F01264,2023-06-01,H49,R08,24359.99
F01264,2023-07-01,H49,R08,34360.22
F01264,2023-08-01,H49,R08,51025.05
F01264,2023-09-01,H49,R08,23086.41
F01264,2023-10-01,H49,R08,66462.24
F01264,2023-11-01,H49,R08,55628.1
F01264,2023-12-01,H49,R08,74069.14
F01265,2023-01-01,H49,R08,91997.02
F01265,2023-02-01,H49,R08,113848.51
F01265,2023-03-01,H49,R08,23637.28
F01265,2023-04-01,H49,R08,34964.82
F01265,2023-05-01,H49,R08,39265.44
F01265,2023-06-01,H49,R08,74494.98
F01265,2023-07-01,H49,R08,23657.21
F01265,2023-08-01,H49,R08,31718.3
F01265,2023-09-01,H49,R08,111530.1
F01265,2023-10-01,H49,R08,8282.36
F01265,2023-11-01,H49,R08,32800.85
F01265,2023-12-01,H49,R08,32569.64
F01266,2023-01-01,H49,R08,32433.15
F01266,2023-02-01,H49,R08,11706.31
F01266,2023-03-01,H49,R08,103607.87
F01266,2023-04-01,H49,R08,39369.74
F01266,2023-05-01,H49,R08,31946.58
F01266,2023-06-01,H49,R08,16141.93
F01266,2023-07-01,H49,R08,32318.97
F01266,2023-08-01,H49,R08,19549.23
F01266,2023-09-01,H49,R08,47839.76
F01266,2023-10-01,H49,R08,53413.57
F01266,2023-11-01,H49,R08,54825.58
F01266,2023-12-01,H49,R08,8723.76
F01267,2023-01-01,H49,R06,29308.07
F01267,2023-02-01,H49,R06,10945.34
F01267,2023-03-01,H49,R06,100330
F01267,2023-04-01,H49,R06,63764.98
F01267,2023-05-01,H49,R06,71015.07
F01267,2023-06-01,H49,R06,NA
F01267,2023-07-01,H49,R06,10823.43
F01267,2023-08-01,H49,R06,73747.44
F01267,2023-09-01,H49,R06,94372.77
F01267,2023-10-01,H49,R06,44173.31
F01267,2023-11-01,H49,R06,38115.74
F01267,2023-12-01,H49,R06,32636.61
F01268,2023-01-01,I56,R05,NA
F01268,2023-02-01,I56,R05,65814.51
F01268,2023-03-01,I56,R05,105468.84
F01268,2023-04-01,I56,R05,30539.41
F01268,2023-05-01,I56,R05,27010.01
F01268,2023-06-01,I56,R05,41438.13
F01268,2023-07-01,I56,R05,27703.79
F01268,2023-08-01,I56,R05,18495.6
F01268,2023-09-01,I56,R05,55405.18
F01268,2023-10-01,I56,R05,101128.91
F01268,2023-11-01,I56,R05,12211.69
F01268,2023-12-01,I56,R05,106431.42
F01269,2023-01-01,G47,R07,3560.94
F01269,2023-02-01,G47,R07,9755.92
F01269,2023-03-01,G47,R07,26321.56
F01269,2023-04-01,G47,R07,43775.84
F01269,2023-05-01,G47,R07,12531.89
F01269,2023-06-01,G47,R07,57526.56
F01269,2023-07-01,G47,R07,44121.58
F01269,2023-08-01,G47,R07,30505.98
F01269,2023-09-01,G47,R07,18159.11
F01269,2023-10-01,G47,R07,8853.3
F01269,2023-11-01,G47,R07,13264.96
F01269,2023-12-01,G47,R07,113800
F01270,2023-01-01,I55,R04,53865.57
F01270,2023-02-01,I55,R04,13412.51
F01270,2023-03-01,I55,R04,53375.71
F01270,2023-04-01,I55,R04,32802.74
F01270,2023-05-01,I55,R04,111158.87
F01270,2023-06-01,I55,R04,39177.16
F01270,2023-07-01,I55,R04,22813.49
F01270,2023-08-01,I55,R04,36296.6
F01270,2023-09-01,I55,R04,37443.24
F01270,2023-10-01,I55,R04,29497.84
F01270,2023-11-01,I55,R04,60354.75
F01270,2023-12-01,I55,R04,64477.92
F01271,2023-01-01,C29,R01,27288.32
F01271,2023-02-01,C29,R01,212391.42
F01271,2023-03-01,C29,R01,31703.96
F01271,2023-04-01,C29,R01,46813.18
F01271,2023-05-01,C29,R01,38769.46
F01271,2023-06-01,C29,R01,23647.4
F01271,2023-07-01,C29,R01,28586.04
F01271,2023-08-01,C29,R01,31107.47
F01271,2023-09-01,C29,R01,23802.9
F01271,2023-10-01,C29,R01,22843.5
F01271,2023-11-01,C29,R01,35145.3
F01271,2023-12-01,C29,R01,54819.48
F01272,2023-01-01,G47,R07,47502.18
F01272,2023-02-01,G47,R07,65246.13
F01272,2023-03-01,G47,R07,100342.2
F01272,2023-04-01,G47,R07,16143.71
F01272,2023-05-01,G47,R07,169909.17
F01272,2023-06-01,G47,R07,66258.51
F01272,2023-07-01,G47,R07,25575.82
F01272,2023-08-01,G47,R07,6890.1
F01272,2023-09-01,G47,R07,28235.81
F01272,2023-10-01,G47,R07,31730.92
F01272,2023-11-01,G47,R07,82148.01
F01272,2023-12-01,G47,R07,52871.51
F01273,2023-01-01,C29,R01,256982.04
F01273,2023-02-01,C29,R01,80978.91
F01273,2023-03-01,C29,R01,34533.02
F01273,2023-04-01,C29,R01,17648.17
F01273,2023-05-01,C29,R01,31150.19
F01273,2023-06-01,C29,R01,89680.37
F01273,2023-07-01,C29,R01,37094.77
F01273,2023-08-01,C29,R01,107852.7
F01273,2023-09-01,C29,R01,40191.45
F01273,2023-10-01,C29,R01,48565.51
F01273,2023-11-01,C29,R01,79829.44
F01273,2023-12-01,C29,R01,85048.65
F01274,2023-01-01,H49,R03,161960.22
F01274,2023-02-01,H49,R03,11108.09
F01274,2023-03-01,H49,R03,24325.97
F01274,2023-04-01,H49,R03,17792.62
F01274,2023-05-01,H49,R03,45028.31
F01274,2023-06-01,H49,R03,77382.97
F01274,2023-07-01,H49,R03,43162.47
F01274,2023-08-01,H49,R03,13475.19
F01274,2023-09-01,H49,R03,90162.08
F01274,2023-10-01,H49,R03,59879.99
F01274,2023-11-01,H49,R03,18873.64
F01274,2023-12-01,H49,R03,32953.66
F01275,2023-01-01,C10,R03,74962.74
F01275,2023-02-01,C10,R03,105465.13
F01275,2023-03-01,C10,R03,38483.7
F01275,2023-04-01,C10,R03,27031.22
F01275,2023-05-01,C10,R03,16605.19
F01275,2023-06-01,C10,R03,11374.93
F01275,2023-07-01,C10,R03,18430.02
F01275,2023-08-01,C10,R03,66029.79
F01275,2023-09-01,C10,R03,292640.66
F01275,2023-10-01,C10,R03,79542.65
F01275,2023-11-01,C10,R03,68616.5
F01275,2023-12-01,C10,R03,73044.47
F01276,2023-01-01,C10,R07,24885.45
F01276,2023-02-01,C10,R07,39892.77
F01276,2023-03-01,C10,R07,20090.89
F01276,2023-04-01,C10,R07,62421.64
F01276,2023-05-01,C10,R07,37150.55
F01276,2023-06-01,C10,R07,22814.34
F01276,2023-07-01,C10,R07,58361.28
F01276,2023-08-01,C10,R07,53376.38
F01276,2023-09-01,C10,R07,28588.58
F01276,2023-10-01,C10,R07,32877
F01276,2023-11-01,C10,R07,54179.2
F01276,2023-12-01,C10,R07,89766.34
F01277,2023-01-01,H49,R05,21373.31
F01277,2023-02-01,H49,R05,31460.81
F01277,2023-03-01,H49,R05,10100.39
F01277,2023-04-01,H49,R05,NA
F01277,2023-05-01,H49,R05,50247.41
F01277,2023-06-01,H49,R05,67375.92
F01277,2023-07-01,H49,R05,82654.94
F01277,2023-08-01,H49,R05,49531.43
F01277,2023-09-01,H49,R05,27742.96
F01277,2023-10-01,H49,R05,64459.08
F01277,2023-11-01,H49,R05,39636.37
F01277,2023-12-01,H49,R05,32762.92
F01278,2023-01-01,I55,R10,9494.95
F01278,2023-02-01,I55,R10,117857.26
F01278,2023-03-01,I55,R10,91559.39
